,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,Booking_Date,Expo_smooth_pred_x,Holt_pred,Prophet_pred,predicted_mean,Year,Month,Size
1025,SRSBU,A9K1000,A9K1002-HX,Q3 FY2002,MAR FY2002,124,2017-03-01,75.383553276274,116.53583637885193,109.95719130448812,72.41247887621631,2017,3,S
1026,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2002,MAR FY2002,53007,2017-03-01,41615.00633601675,65106.843444474194,40356.74687221012,54322.15721434902,2017,3,XL
1027,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2002,MAR FY2002,169,2017-03-01,220.56343491127103,482.964117543439,541.3066127851034,278.5962325863228,2017,3,S
1028,SRSBU,WANLAN,NIM-24A,Q3 FY2002,MAR FY2002,86,2017-03-01,110.657240431525,147.05357158383796,1579.518932107099,47.75241041338968,2017,3,XS
1029,SRSBU,4300ISR,ISR4351/K9,Q3 FY2002,MAR FY2002,1617,2017-03-01,1142.1224249808931,1904.5718827197445,1495.8737019732664,2361.1321722734547,2017,3,L
1030,TOASTBU,SFP10G,SFP-10G-LR,Q3 FY2002,MAR FY2002,27234,2017-03-01,23612.73504510384,32268.86973874368,32207.320442602984,34886.20379701755,2017,3,XL
1031,IOTBU,IE4000,IE-4000-8T4G-E,Q3 FY2002,MAR FY2002,27,2017-03-01,4.647792098100389,27.433678065858462,191.99117261829005,40.7448421752125,2017,3,XS
1032,SRSBU,A9K1000,A9K1001-X,Q3 FY2002,MAR FY2002,2244,2017-03-01,1681.1365927446386,2034.184271809424,1924.716752626665,2023.9176749814017,2017,3,L
1033,QKBU,N9500,N9K-X97160YC-EX,Q3 FY2002,MAR FY2002,172,2017-03-01,19.654164917975,136.61605521836256,292.3592671949274,38.75433333254774,2017,3,S
1034,ERBU,A9K9000,A9K-24X10GE-1G-TR,Q3 FY2002,MAR FY2002,31,2017-03-01,3.52533283214996,22.457553078126523,90.56728960605604,0.0,2017,3,XS
1035,CVEBU,CTSQS,CTS-CAM-P60+,Q3 FY2002,MAR FY2002,1642,2017-03-01,1509.8982092242477,1584.2653764982083,1286.4630775236092,1629.9871036205311,2017,3,L
1036,CRBU,NCS5500,NCS-5508,Q3 FY2002,MAR FY2002,42,2017-03-01,18.0662310975292,35.848928267759,43.77912657725813,18.267311275772904,2017,3,XS
1037,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2002,MAR FY2002,3026,2017-03-01,2307.322446136425,3040.6868669745327,2472.5914872304115,2548.0921101860263,2017,3,L
1038,OTBU,15454W,NCS2K-400G-XP=,Q3 FY2002,MAR FY2002,144,2017-03-01,16.25299857272205,69.48102903599731,106.33573796718927,6.699148033693122,2017,3,S
1039,OTBU,ONS,ONS-CFP2-WDM=,Q3 FY2002,MAR FY2002,918,2017-03-01,277.83377986264134,622.6103164289715,503.4161262647819,353.47410471675545,2017,3,M
1040,TOASTBU,QSFP100,QSFP-100G-CWDM4-S,Q3 FY2002,MAR FY2002,1300,2017-03-01,128.53986317965143,229.80385537587264,27.285744049382856,212.07161385319057,2017,3,M
1041,IOTBU,IE4000,IE-4010-16S12P,Q3 FY2002,MAR FY2002,101,2017-03-01,119.8982485592,67.11271629362147,74.98046734276463,85.07561232853489,2017,3,S
1042,QKBU,N9500,N9K-C9508,Q3 FY2002,MAR FY2002,345,2017-03-01,105.99852663347676,146.22926248183126,191.2881323636154,197.8474434733724,2017,3,S
1043,TOASTBU,QSFP100,QSFP-100G-SM-SR,Q3 FY2002,MAR FY2002,394,2017-03-01,31.446048766050005,4.201771614159206,4.657540477059911,63.02209818154527,2017,3,S
1044,CVEBU,CTSQS,CS-KIT-K9,Q3 FY2002,MAR FY2002,0,2017-03-01,,,1876.641689308697,0.0,2017,3,XS
1045,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q3 FY2002,MAR FY2002,41375,2017-03-01,24234.455155368792,41287.36394262791,34856.65169793168,40607.84599679485,2017,3,XL
1046,CSWBU,CBR8,CBR-D121-DS-MOD,Q3 FY2002,MAR FY2002,1721,2017-03-01,777.3400782109637,1905.95912617234,1607.1298940024649,2244.473876890625,2017,3,L
1047,UCEBU,PHONVID,CP-8845-K9,Q3 FY2002,MAR FY2002,19000,2017-03-01,7805.779681598722,13292.219466218565,24952.857812001064,27330.693924139603,2017,3,XL
1048,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2002,MAR FY2002,74775,2017-03-01,49923.71669964292,89129.32230843016,76945.27061705738,102935.40359918334,2017,3,XL
1049,ERBU,A9K9000,A9K-8X100GE-TR,Q3 FY2002,MAR FY2002,99,2017-03-01,53.96054444637016,95.2363226517102,71.12715375617356,34.57276048218877,2017,3,XS
1050,UCEBU,PHONVOC,CP-8811-K9,Q3 FY2002,MAR FY2002,31907,2017-03-01,38921.74294161874,30848.07676258386,23683.25800943847,37515.902085583766,2017,3,XL
1051,OTBU,NCS1000,NCS1001-K9,Q3 FY2002,MAR FY2002,1,2017-03-01,23.655702674750003,7.0806152716448,22.42240261909801,13.971547376432223,2017,3,XS
1052,OTBU,15454W,NCS2015-SA-DC,Q3 FY2002,MAR FY2002,97,2017-03-01,85.65250155573283,90.74611867958184,57.22589681009019,97.3325901868895,2017,3,XS
1053,TOASTBU,QSFP100,QSFP-100G-LR4-S,Q3 FY2002,MAR FY2002,2203,2017-03-01,2111.007888966932,666.1028622043278,2968.6102911455137,1687.210337979158,2017,3,L
1054,BATBU,A9K920,A9K-920-12SZ-IM,Q3 FY2002,MAR FY2002,801,2017-03-01,212.8482209889341,380.6084839704008,318.7161750894639,435.9047638646226,2017,3,M
1055,SRSBU,4300ISR,ISR4321/K9,Q3 FY2002,MAR FY2002,7454,2017-03-01,9578.442473464038,6756.769558900025,6675.672747014647,10783.831751759535,2017,3,XL
1056,UCEBU,PHON3PC,CP-8841-3PCC-K9,Q3 FY2002,MAR FY2002,102,2017-03-01,332.250246087274,31.83608196390884,1013.4902041906242,41.1204082288703,2017,3,S
1057,UCEBU,PHONVID,CP-8865-K9,Q3 FY2002,MAR FY2002,5026,2017-03-01,7692.67902642425,12453.829997524224,7308.303956632519,7391.066438548437,2017,3,XL
1058,SRSBU,ISR1121,ISR4451-X/K9,Q3 FY2002,MAR FY2002,3112,2017-03-01,1639.5014040168314,2060.375988717518,2247.7068324831152,2130.931759127196,2017,3,L
1059,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2002,MAR FY2002,350,2017-03-01,125.15347571490338,152.1445354945438,187.1555895999829,178.71416838432128,2017,3,S
1060,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2002,MAR FY2002,12549,2017-03-01,10152.085446905025,9386.083007292676,10882.412814839348,7642.263280822954,2017,3,XL
1061,SRSBU,A9K1000,A9K1000-ESP100,Q3 FY2002,MAR FY2002,101,2017-03-01,73.63112050283796,164.68360339266798,105.05553739721184,156.29815334701334,2017,3,S
1062,ERBU,A9K9KFM,A9K-RSP880-SE,Q3 FY2002,MAR FY2002,191,2017-03-01,529.42675112528,236.8972121577657,112.14261056018736,289.0401444128988,2017,3,S
1063,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2002,MAR FY2002,68304,2017-03-01,42851.88082736887,80374.58799817204,72152.65054657686,94692.819392703,2017,3,XL
1064,BATBU,A9K920,A9K-920-4SZ-D,Q3 FY2002,MAR FY2002,132,2017-03-01,43.00298428705932,108.8166844128084,52.31382757928583,42.39600772588263,2017,3,S
1065,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2002,MAR FY2002,61524,2017-03-01,42362.82284803989,81621.1352777357,54674.21792675843,75050.56948491646,2017,3,XL
1066,SRSBU,4300ISR,ISR4331/K9,Q3 FY2002,MAR FY2002,13868,2017-03-01,10837.68505544322,9781.98900802278,10265.889377782094,10903.3529722569,2017,3,XL
1067,UCEBU,PHONVOC,CP-8861-K9,Q3 FY2002,MAR FY2002,6631,2017-03-01,7859.219887845482,15511.960256248623,8900.581070603424,9787.78862385936,2017,3,XL
1068,SRSBU,ISR1121,ISR4431/K9,Q3 FY2002,MAR FY2002,2898,2017-03-01,3370.202316476278,2706.2673252355567,2681.2887447907324,2808.324751962935,2017,3,L
1069,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2002,MAR FY2002,945,2017-03-01,530.4473104745906,620.194957241261,964.2041004686624,907.5887764166944,2017,3,M
1070,SRSBU,4300ISR,ISR4351/K9,Q3 FY2002,APR FY2002,2776,2017-04-01,1624.4218447274288,1933.7609194302945,2607.496343875759,2914.5512324239803,2017,4,L
1071,OTBU,15454W,NCS2K-16-AD-CCOFS=,Q3 FY2002,APR FY2002,97,2017-04-01,104.88985992475618,62.03928955040247,187.9105208794171,130.49674224441603,2017,4,XS
1072,TOASTBU,QSFP100,QSFP-100G-LR4-S,Q3 FY2002,APR FY2002,3225,2017-04-01,2222.2731710268763,820.0792376267896,5192.331405307057,1992.944798758822,2017,4,L
1073,BATBU,NCS4200,NCS4202-SA,Q3 FY2002,APR FY2002,2,2017-04-01,9.044478193635006,1.9546242565454743,239.89510220784524,7.267274075165557,2017,4,XS
1074,CVEBU,CTSQS,CTS-CAM-P60+,Q3 FY2002,APR FY2002,2131,2017-04-01,1839.563130996345,1589.5681118890532,2105.4072682600863,2432.66584302048,2017,4,L
1075,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q3 FY2002,APR FY2002,62442,2017-04-01,40136.66630079603,41717.19107749772,53261.05528309042,58505.78201282225,2017,4,XL
1076,OTBU,15454W,NCS2015-SA-DC,Q3 FY2002,APR FY2002,580,2017-04-01,92.82483527331664,90.73216638270962,178.61623743402515,204.5064109732923,2017,4,M
1077,SRSBU,ISR1121,ISR4431/K9,Q3 FY2002,APR FY2002,4435,2017-04-01,2909.722891844958,2838.7091968662,3852.945183925379,4064.585346257906,2017,4,L
1078,UCEBU,PHONVOC,CP-8811-K9,Q3 FY2002,APR FY2002,26346,2017-04-01,35545.91253464154,30778.2713262567,40342.50073955781,47156.655094811,2017,4,XL
1079,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q3 FY2002,APR FY2002,3383,2017-04-01,3039.7766755666853,3150.609807383716,2968.0726833614444,2989.8823190273984,2017,4,L
1080,TOASTBU,QSFP100,QSFP-100G-CWDM4-S,Q3 FY2002,APR FY2002,797,2017-04-01,1306.3331922251157,439.14088853365786,202.6583716562019,366.9380629869461,2017,4,M
1081,BATBU,A9K920,A9K-920-4SZ-D,Q3 FY2002,APR FY2002,22,2017-04-01,132.0023876090536,104.8860186907861,184.14052388025647,327.60018606069787,2017,4,XS
1082,ERBU,A9K9000,A9K-8X100GE-TR,Q3 FY2002,APR FY2002,172,2017-04-01,101.1031341093207,100.38597924482264,141.80865855884542,98.0379463088889,2017,4,S
1083,OTBU,15454W,NCS2K-400G-XP=,Q3 FY2002,APR FY2002,113,2017-04-01,156.77486713072886,87.52376939222404,203.1321277999525,139.97185764085677,2017,4,S
1084,TOASTBU,SFP10G,SFP-10G-LR-S,Q3 FY2002,APR FY2002,24308,2017-04-01,12343.166928072716,11736.241357746538,43958.13831192764,12019.763415948955,2017,4,XL
1085,CRBU,NCS5500,NCS-5508,Q3 FY2002,APR FY2002,58,2017-04-01,42.18404094262113,37.8947510976946,54.031304857444304,42.0027177038644,2017,4,XS
1086,BATBU,A9K920,A9K-920-12SZ-IM,Q3 FY2002,APR FY2002,613,2017-04-01,847.3210900851495,437.382228325543,892.0064741518123,577.3728068910186,2017,4,M
1087,SRSBU,A9K1000,A9K1001-X,Q3 FY2002,APR FY2002,3269,2017-04-01,2270.6814006831064,2065.240914458509,2689.5072363985773,3070.466588158645,2017,4,L
1088,ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2002,APR FY2002,322,2017-04-01,,,332.5138014252923,0.0,2017,4,S
1089,UOPBLRBU,C3650,WS-C3650-48FQM,Q3 FY2002,APR FY2002,479,2017-04-01,140.34357127288945,458.6270561013179,432.50618912868464,180.3230413433446,2017,4,S
1090,ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2002,APR FY2002,726,2017-04-01,,,8626.521472246908,0.0,2017,4,M
1091,SRSBU,WANLAN,NIM-24A,Q3 FY2002,APR FY2002,342,2017-04-01,123.1586146870737,183.0654220844386,3810.712231168397,60.681339984454254,2017,4,S
1092,UCEBU,PHONVOC,CP-8861-K9,Q3 FY2002,APR FY2002,9084,2017-04-01,7130.038000522192,15377.901701961118,13680.45294093012,11511.429113231045,2017,4,XL
1093,SRSBU,A9K1000,A9K1002-HX,Q3 FY2002,APR FY2002,242,2017-04-01,127.58667084578474,130.81829159289012,208.9863793468828,123.74741536701106,2017,4,S
1094,UCEBU,WPHONE,CP-8821-K9-BUN,Q3 FY2002,APR FY2002,19685,2017-04-01,13158.853410064212,12084.799855302774,18107.239236614565,10013.99848662358,2017,4,XL
1095,ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2002,APR FY2002,497,2017-04-01,355.0682345025543,187.49177033254583,339.25852434863407,217.1444166580323,2017,4,S
1096,TOASTBU,SFP10G,SFP-10G-LR,Q3 FY2002,APR FY2002,50550,2017-04-01,24439.07295617953,30974.30715131716,44444.5075130777,46825.64668749728,2017,4,XL
1097,SRSBU,4300ISR,ISR4331/K9,Q3 FY2002,APR FY2002,12891,2017-04-01,13928.228263864345,10603.133101164589,12683.520642247797,14447.081587464398,2017,4,XL
1098,UCEBU,PHONVID,CP-8865-K9,Q3 FY2002,APR FY2002,8758,2017-04-01,6089.602174979207,12054.856149729138,12486.996160965906,7239.194545117514,2017,4,XL
1099,IOTBU,IE4000,IE-4010-16S12P,Q3 FY2002,APR FY2002,92,2017-04-01,131.49571974323996,74.2983899226299,230.2218498195588,99.05397014626072,2017,4,XS
1100,CRBU,NCS5500,NCS-5501-SE,Q3 FY2002,APR FY2002,29,2017-04-01,287.9999965748472,72.63776205387445,143.5387410877232,258.60906007797627,2017,4,XS
1101,IOTBU,IE4000,IE-4000-8T4G-E,Q3 FY2002,APR FY2002,761,2017-04-01,8.941957606233789,27.7448184829596,560.9209302778572,23.52303569607228,2017,4,M
1102,TOASTBU,SFPGE,GLC-TE,Q3 FY2002,APR FY2002,71852,2017-04-01,58647.82060946885,38704.7678815461,67791.68457364195,40202.21379584866,2017,4,XL
1103,OTBU,ONS,ONS-CFP2-WDM=,Q3 FY2002,APR FY2002,730,2017-04-01,955.6542648536948,669.4253812976116,1013.7560483415024,624.1236795036771,2017,4,M
1104,UCEBU,PHON3PC,CP-8841-3PCC-K9,Q3 FY2002,APR FY2002,173,2017-04-01,105.06800490826922,36.93881136938813,1269.4815665694116,77.22059412833173,2017,4,S
1105,QKBU,N9500,N9K-X97160YC-EX,Q3 FY2002,APR FY2002,281,2017-04-01,154.5917351524513,172.39383747724628,446.2780224021534,166.57285448832346,2017,4,S
1106,UCEBU,PHONVOC,CP-8851-K9,Q3 FY2002,APR FY2002,80015,2017-04-01,53360.3966412933,66089.56807118727,74525.4599969095,84361.36028029892,2017,4,XL
1107,ERBU,A9K9000,A9K-24X10GE-1G-TR,Q3 FY2002,APR FY2002,1,2017-04-01,34.89104984149437,35.42896474710864,221.5880427380853,30.66965154345696,2017,4,XS
1108,BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2002,APR FY2002,686,2017-04-01,903.9348731829956,695.8976925976026,1149.97851622989,806.7220446611612,2017,4,M
1109,QKBU,N9500,N9K-C9508,Q3 FY2002,APR FY2002,385,2017-04-01,344.9988207471783,213.45097431347028,278.8521097093044,309.6614185067858,2017,4,S
1110,QKBU,N9300,N9K-C93108TC-FX,Q3 FY2002,APR FY2002,5,2017-04-01,,,36.96527392488963,0.0,2017,4,XS
1111,CSWBU,CBR8,CBR-D121-DS-MOD,Q3 FY2002,APR FY2002,3908,2017-04-01,2027.8222253131685,1806.1918906148967,2974.5005365351544,3457.8319370338404,2017,4,L
1112,SRSBU,A9K1000,A9K1000-ESP100,Q3 FY2002,APR FY2002,142,2017-04-01,101.75831694890584,149.40689497485766,206.76267171987809,196.01698735837363,2017,4,S
1113,ERBU,A9K9KFM,A9K-RSP880-SE,Q3 FY2002,APR FY2002,354,2017-04-01,194.63336536864065,240.2629206814864,241.94761909154147,356.6981206317399,2017,4,S
1114,TOASTBU,QSFP100,QSFP-100G-SM-SR,Q3 FY2002,APR FY2002,1066,2017-04-01,355.6462303369976,19.40114065263333,5079.534684836958,170.38063309613807,2017,4,M
1115,SRSBU,A9K1000,A9K1001-HX,Q3 FY2002,APR FY2002,152,2017-04-01,109.61249000669328,110.99750631718786,295.62327389169684,100.56534597721746,2017,4,S
1116,CVEBU,CTSQS,CS-KIT-K9,Q3 FY2002,APR FY2002,344,2017-04-01,335.468628,614.618136,2179.39370724662,0.0,2017,4,S
1117,CVEBU,CTSQS,CS-QUADCAM+,Q3 FY2002,APR FY2002,0,2017-04-01,,,1194.3562556203492,0.0,2017,4,XS
1118,OTBU,NCS1000,NCS1001-K9,Q3 FY2002,APR FY2002,4,2017-04-01,10.446999919762488,7.169112914103418,23.01713604868576,1.026941597710995,2017,4,XS
1119,UCEBU,PHONVOC,CP-8841-K9,Q3 FY2002,APR FY2002,94662,2017-04-01,61892.902446461696,80601.59975480473,65793.52821221616,74487.8935157947,2017,4,XL
1120,TOASTBU,CPAK100,CPAK-100G-LR4,Q3 FY2002,APR FY2002,7741,2017-04-01,3272.8475855483584,3758.6501426957,4408.122240463702,4523.089805093258,2017,4,XL
1121,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2002,APR FY2002,118397,2017-04-01,73321.65338498326,86285.80957685658,96423.84894517486,108675.34526402688,2017,4,XL
1122,UCEBU,PHONVOC,CP-7821-K9,Q3 FY2002,APR FY2002,134031,2017-04-01,62124.55075321124,74297.82546427388,105221.42792160172,112457.74163290704,2017,4,XL
1123,SRSBU,ISR1121,ISR4451-X/K9,Q3 FY2002,APR FY2002,2840,2017-04-01,3125.72525802678,2174.4503160883464,2771.01854313232,3047.172000307528,2017,4,L
1124,CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2002,APR FY2002,0,2017-04-01,,,1564.8037880995662,0.0,2017,4,XS
1125,TOASTBU,QSFP100,QSFP-100G-AOC3M,Q3 FY2002,APR FY2002,68,2017-04-01,183.68751583324376,132.25519713423225,176.0820268633818,65.41517888800516,2017,4,XS
1126,SRSBU,4300ISR,ISR4321/K9,Q3 FY2002,APR FY2002,11093,2017-04-01,7484.5120584857505,7184.84543833922,8528.352478851151,7893.382193397991,2017,4,XL
1127,CSWBU,CBR8,CBR-D31-US-MOD,Q3 FY2002,APR FY2002,2089,2017-04-01,783.3455385054789,1402.3794636277348,1495.5883638602431,805.0518784441279,2017,4,L
1128,UCEBU,PHONVID,CP-8845-K9,Q3 FY2002,APR FY2002,24742,2017-04-01,16864.188337382835,14551.088497122131,25428.294368837865,19375.077572378425,2017,4,XL
1129,QKBU,N9300,N9K-C93108TC-FX,Q4 FY2002,MAY FY2002,35,2017-05-01,34.255984999999995,63.10591574418605,402.99635072844177,4.243078267995435,2017,5,XS
1130,SRSBU,4300ISR,ISR4351/K9,Q4 FY2002,MAY FY2002,1209,2017-05-01,2789.047938148754,2075.448428037065,1391.781533208471,2646.111009771041,2017,5,M
1131,UCEBU,PHONVID,CP-8865-K9,Q4 FY2002,MAY FY2002,9484,2017-05-01,9824.174722463267,11911.999457298103,7535.25860692771,6667.811447074028,2017,5,XL
1132,IOTBU,IE4000,IE-4000-8T4G-E,Q4 FY2002,MAY FY2002,37,2017-05-01,746.8452253400206,63.16449194952148,30.087244029337683,181.20072911192904,2017,5,XS
1133,ERBU,A9K9KFM,A9K-RSP880-TR,Q4 FY2002,MAY FY2002,38,2017-05-01,503.246155823758,245.41912394829703,93.27992420974353,229.32541103877625,2017,5,XS
1134,QKBU,N9500,N9K-X97160YC-EX,Q4 FY2002,MAY FY2002,148,2017-05-01,264.3915387119221,222.44102018611505,174.33112263825493,276.5028840037341,2017,5,S
1135,TOASTBU,QSFP100,QSFP-100G-CWDM4-S,Q4 FY2002,MAY FY2002,962,2017-05-01,800.7486610013502,556.0951433172689,1005.0362372201108,487.87041945124736,2017,5,M
1136,UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q4 FY2002,MAY FY2002,3423,2017-05-01,3398.337864266963,3281.131771534231,2139.652765699197,2717.61537524746,2017,5,L
1137,TOASTBU,QSFP100,QSFP-100G-LR4-S,Q4 FY2002,MAY FY2002,2877,2017-05-01,3249.043937120025,1026.266168870356,80.7312428072064,2362.9539347063114,2017,5,L
1138,BATBU,A9K920,A9K-920-12CZ-A,Q4 FY2002,MAY FY2002,349,2017-05-01,644.2667468289096,749.9856142866672,521.700334310862,729.4540539943198,2017,5,S
1139,CVEBU,CTSQS,CTS-CAM-P60+,Q4 FY2002,MAY FY2002,1245,2017-05-01,2328.0301121879497,1693.0994757611302,1283.542050216509,1565.091181746653,2017,5,M
1140,TOASTBU,CPAK100,CPAK-100G-LR4,Q4 FY2002,MAY FY2002,2524,2017-05-01,7786.171764646497,4293.849807885868,1839.930175890524,3315.466899745569,2017,5,L
1141,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q4 FY2002,MAY FY2002,35376,2017-05-01,61326.461039599126,45399.39988243172,34586.39097585302,40341.84753506896,2017,5,XL
1142,UCEBU,PHONVOC,CP-8841-K9,Q4 FY2002,MAY FY2002,70622,2017-05-01,95189.42045488708,82736.56484712225,41818.83059819738,75353.74223702672,2017,5,XL
1143,SRSBU,WANLAN,NIM-24A,Q4 FY2002,MAY FY2002,190,2017-05-01,379.87029339750194,222.8590407951425,944.893629771927,190.2094753443976,2017,5,S
1144,BATBU,A9K920,A9K-920-12SZ-IM,Q4 FY2002,MAY FY2002,252,2017-05-01,657.6979897883766,478.0338765842764,223.35131954507668,403.5754246722146,2017,5,S
1145,TOASTBU,SFPGE,GLC-TE,Q4 FY2002,MAY FY2002,43461,2017-05-01,72168.6430913573,47258.90205911355,37932.700598870346,47552.961064003626,2017,5,XL
1146,CSWBU,CBR8,CBR-D31-US-MOD,Q4 FY2002,MAY FY2002,419,2017-05-01,2060.7544061189647,1691.919769908721,622.128681501969,1664.6693307554242,2017,5,S
1147,SRSBU,A9K1000,A9K1002-HX,Q4 FY2002,MAY FY2002,136,2017-05-01,246.10808293334847,174.37034749831545,113.37787018837054,241.4004910881052,2017,5,S
1148,UOPBLRBU,C3650,WS-C3650-48FQM,Q4 FY2002,MAY FY2002,345,2017-05-01,453.9365290382664,496.0527861469332,397.5722552133497,458.59598743022656,2017,5,S
1149,CRBU,NCS6000,NC6-20X100GE-M-C,Q4 FY2002,MAY FY2002,2,2017-05-01,,,12.619414740677971,0.0,2017,5,XS
1150,SRSBU,A9K1000,A9K1000-ESP100,Q4 FY2002,MAY FY2002,136,2017-05-01,142.94702334539227,146.18441275522116,88.40118108471793,142.76525188610842,2017,5,S
1151,UCEBU,PHONVOC,CP-8861-K9,Q4 FY2002,MAY FY2002,8919,2017-05-01,9587.719732414384,15280.270430420154,8461.323737006644,10841.393430805756,2017,5,XL
1152,CSWBU,CBR8,CBR-D121-DS-MOD,Q4 FY2002,MAY FY2002,845,2017-05-01,4242.488350916487,2311.7094844492426,1260.8609851279311,1714.4455424300295,2017,5,M
1153,TOASTBU,SFP10G,SFP-10G-LR-S,Q4 FY2002,MAY FY2002,12155,2017-05-01,24522.821182498028,12748.277097846409,9522.409669816405,11211.342770492209,2017,5,XL
1154,SRSBU,ISR1121,ISR4431/K9,Q4 FY2002,MAY FY2002,2122,2017-05-01,4454.155784611876,3097.414863588161,2013.0674999999824,3038.8141122108045,2017,5,L
1155,UCEBU,WPHONE,CP-8821-K9-BUN,Q4 FY2002,MAY FY2002,11239,2017-05-01,20316.281874832115,17055.729413481244,8757.195946765316,15213.02473199391,2017,5,XL
1156,ERBU,A9K9KFM,A9K-RSP880-SE,Q4 FY2002,MAY FY2002,316,2017-05-01,359.34840936208167,264.4248571864365,157.60140439864026,436.87178148485833,2017,5,S
1157,ECBU,MDS9000,DS-X9648-1536K9,Q4 FY2002,MAY FY2002,62,2017-05-01,320.9186411397798,336.1093842150584,123.9454657317855,295.0012112420152,2017,5,XS
1158,UCEBU,PHONVID,CP-8845-K9,Q4 FY2002,MAY FY2002,17581,2017-05-01,22756.32119395444,17264.53276804873,17797.18057938839,19843.018106292933,2017,5,XL
1159,TOASTBU,QSFP100,QSFP-100G-AOC3M,Q4 FY2002,MAY FY2002,26,2017-05-01,166.14294717077058,130.1482303792951,246.22392350045249,65.27288107963295,2017,5,XS
1160,ECBU,MDS9000,DS-SFP-FC32G-SW,Q4 FY2002,MAY FY2002,1906,2017-05-01,1876.73541,2979.2782232093023,19898.52453987682,274.8255708567314,2017,5,L
1161,OTBU,15454W,NCS2K-400G-XP=,Q4 FY2002,MAY FY2002,12,2017-05-01,125.42575028106994,98.96529034622668,22.13053182150233,112.75331089775892,2017,5,XS
1162,TOASTBU,SFP10G,SFP-10G-LR,Q4 FY2002,MAY FY2002,23735,2017-05-01,47912.27131548465,33108.3408536629,27232.732997217845,32432.55104851498,2017,5,XL
1163,CRBU,NCS5500,NCS-5501-SE,Q4 FY2002,MAY FY2002,33,2017-05-01,34.65170468028944,77.38543008529854,100.52488630304364,78.26330047016395,2017,5,XS
1164,UCEBU,PHON3PC,CP-8841-3PCC-K9,Q4 FY2002,MAY FY2002,97,2017-05-01,176.3735882348906,43.53499505843721,674.8931471221497,86.11344775825852,2017,5,XS
1165,SRSBU,A9K1000,A9K1001-X,Q4 FY2002,MAY FY2002,1603,2017-05-01,3300.3562637428936,2218.637018288856,1699.7980418344546,2379.530495918112,2017,5,L
1166,UCEBU,PHONVOC,CP-7821-K9,Q4 FY2002,MAY FY2002,46770,2017-05-01,129908.2475393758,94655.52493661766,61161.524572032,77852.10197629096,2017,5,XL
1167,OTBU,15454W,NCS2015-SA-DC,Q4 FY2002,MAY FY2002,38,2017-05-01,581.4047438340904,90.7210324731673,39.38885774459365,147.39832485431555,2017,5,XS
1168,BATBU,A9K920,A9K-920-4SZ-D,Q4 FY2002,MAY FY2002,13,2017-05-01,22.00191023077856,32.29819878220769,43.087239942402825,6.442724416708302,2017,5,XS
1169,IOTBU,IE4000,IE-4010-16S12P,Q4 FY2002,MAY FY2002,76,2017-05-01,121.99525873307851,80.18627314359604,224.750930778902,92.61373249424064,2017,5,XS
1170,SRSBU,4300ISR,ISR4321/K9,Q4 FY2002,MAY FY2002,6835,2017-05-01,11141.068953211388,8007.286509143239,5473.336186253613,8289.147338238941,2017,5,XL
1171,CRBU,NCS5500,NCS-5508,Q4 FY2002,MAY FY2002,28,2017-05-01,58.26048953052895,40.74891225119923,21.798154695532546,58.47975330087488,2017,5,XS
1172,ERBU,A9K9000,A9K-24X10GE-1G-TR,Q4 FY2002,MAY FY2002,16,2017-05-01,4.357643852434782,42.32005118720252,34.923654194554445,1.344585085541523,2017,5,XS
1173,QKBU,N9500,N9K-C9508,Q4 FY2002,MAY FY2002,230,2017-05-01,384.9990561498476,282.6114513380868,157.46094351202026,177.19754126428535,2017,5,S
1174,SRSBU,4300ISR,ISR4331/K9,Q4 FY2002,MAY FY2002,7351,2017-05-01,12945.49170131957,11304.443108698477,8218.77681594922,11501.71053086722,2017,5,XL
1175,CVEBU,CTSQS,CS-KIT-K9,Q4 FY2002,MAY FY2002,233,2017-05-01,676.1561720114,887.9390221732281,1209.8558304237704,278.1307851548785,2017,5,S
1176,SRSBU,ISR1121,ISR4451-X/K9,Q4 FY2002,MAY FY2002,2960,2017-05-01,2852.17366541928,2273.724340669736,1995.0961815513024,2344.9518210252604,2017,5,L
